# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -2290 1 8832 66306 45775429 3 ./radeon/kaveri_ce.bin
DUPTYPE_WITHIN_SAME_TREE -2290 1 8832 66306 45776124 3 ./radeon/mullins_ce.bin
DUPTYPE_FIRST_OCCURRENCE 494 1 8832 66306 45767438 3 ./amdgpu/kabini_me.bin
DUPTYPE_WITHIN_SAME_TREE -494 1 8832 66306 45766316 3 ./amdgpu/kaveri_me.bin
DUPTYPE_WITHIN_SAME_TREE -494 1 8832 66306 45767286 3 ./amdgpu/mullins_me.bin
DUPTYPE_FIRST_OCCURRENCE 2329 1 8832 66306 45775988 3 ./radeon/pitcairn_pfp.bin
DUPTYPE_WITHIN_SAME_TREE -2329 1 8832 66306 45775981 3 ./radeon/tahiti_pfp.bin
DUPTYPE_FIRST_OCCURRENCE 496 1 8832 66306 45767293 3 ./amdgpu/kabini_pfp.bin
DUPTYPE_WITHIN_SAME_TREE -496 1 8832 66306 45767033 3 ./amdgpu/mullins_pfp.bin
DUPTYPE_FIRST_OCCURRENCE 2274 1 8832 66306 45775452 3 ./radeon/hainan_me.bin
DUPTYPE_WITHIN_SAME_TREE -2274 1 8832 66306 45776108 3 ./radeon/oland_me.bin
DUPTYPE_WITHIN_SAME_TREE -2274 1 8832 66306 45775984 3 ./radeon/tahiti_me.bin
DUPTYPE_WITHIN_SAME_TREE -2274 1 8832 66306 45776111 3 ./radeon/pitcairn_me.bin
DUPTYPE_FIRST_OCCURRENCE 610 1 8852 66306 45769813 3 ./amdgpu/polaris10_ce_2.bin
DUPTYPE_WITHIN_SAME_TREE -610 1 8852 66306 45767015 3 ./amdgpu/polaris11_ce_2.bin
DUPTYPE_FIRST_OCCURRENCE 609 1 8852 66306 45767174 3 ./amdgpu/polaris10_ce.bin
DUPTYPE_WITHIN_SAME_TREE -609 1 8852 66306 45767529 3 ./amdgpu/polaris11_ce.bin
DUPTYPE_FIRST_OCCURRENCE 590 1 9344 66306 45767031 3 ./amdgpu/picasso_ce.bin
DUPTYPE_WITHIN_SAME_TREE -590 1 9344 66306 45767346 3 ./amdgpu/raven_ce.bin
DUPTYPE_FIRST_OCCURRENCE 1972 1 9556 66306 45775151 3 ./qca/hmtnv20.b10f
DUPTYPE_WITHIN_SAME_TREE -1972 1 9556 66306 45775074 3 ./qca/hmtnv20.b112
DUPTYPE_FIRST_OCCURRENCE 497 1 10496 66306 45767146 3 ./amdgpu/kabini_rlc.bin
DUPTYPE_WITHIN_SAME_TREE -497 1 10496 66306 45775974 3 ./radeon/kabini_rlc.bin
DUPTYPE_FIRST_OCCURRENCE 516 1 10496 66306 45769839 3 ./amdgpu/mullins_rlc.bin
DUPTYPE_WITHIN_SAME_TREE -516 1 10496 66306 45776114 3 ./radeon/mullins_rlc.bin
DUPTYPE_FIRST_OCCURRENCE 507 1 10496 66306 45767303 3 ./amdgpu/kaveri_rlc.bin
DUPTYPE_WITHIN_SAME_TREE -507 1 10496 66306 45776008 3 ./radeon/kaveri_rlc.bin
DUPTYPE_FIRST_OCCURRENCE 344 1 10624 66306 45769870 3 ./amdgpu/carrizo_sdma.bin
DUPTYPE_WITHIN_SAME_TREE -344 1 10624 66306 45769772 3 ./amdgpu/carrizo_sdma1.bin
DUPTYPE_FIRST_OCCURRENCE 3202 3 11928 66306 45774005 3 ./nvidia/gp100/gr/sw_method_init.bin
DUPTYPE_WITHIN_SAME_TREE -3202 3 11928 66306 45773936 3 ./nvidia/gp10b/gr/sw_method_init.bin
DUPTYPE_FIRST_OCCURRENCE 3216 3 12288 66306 45773980 3 ./nvidia/gp102/gr/sw_method_init.bin
DUPTYPE_WITHIN_SAME_TREE -3216 3 12288 66306 45774994 3 ./nvidia/gp108/gr/sw_method_init.bin
DUPTYPE_FIRST_OCCURRENCE 1840 1 12300 66306 45773535 3 ./mellanox/lc_ini_bundle_2010_1006.bin
DUPTYPE_WITHIN_SAME_TREE -1840 1 12300 66306 45773522 3 ./mellanox/lc_ini_bundle_2010_1502.bin
DUPTYPE_WITHIN_SAME_TREE -1840 1 12300 66306 45773515 3 ./mellanox/lc_ini_bundle_2010_3020.bin
DUPTYPE_WITHIN_SAME_TREE -1840 1 12300 66306 45773511 3 ./mellanox/lc_ini_bundle_2010_3146.bin
DUPTYPE_FIRST_OCCURRENCE 624 1 12692 66306 45767480 3 ./amdgpu/polaris10_sdma.bin
DUPTYPE_WITHIN_SAME_TREE -624 1 12692 66306 45767352 3 ./amdgpu/polaris11_sdma.bin
DUPTYPE_WITHIN_SAME_TREE -624 1 12692 66306 45767542 3 ./amdgpu/polaris12_sdma.bin
DUPTYPE_FIRST_OCCURRENCE 625 1 12692 66306 45769826 3 ./amdgpu/polaris10_sdma1.bin
DUPTYPE_WITHIN_SAME_TREE -625 1 12692 66306 45767522 3 ./amdgpu/polaris12_sdma1.bin
DUPTYPE_WITHIN_SAME_TREE -625 1 12692 66306 45767508 3 ./amdgpu/polaris11_sdma1.bin
DUPTYPE_FIRST_OCCURRENCE 3212 3 13307 66306 45773975 3 ./nvidia/gp102/gr/gpccs_inst.bin
DUPTYPE_WITHIN_SAME_TREE -3212 3 13307 66306 45773886 3 ./nvidia/gp104/gr/gpccs_inst.bin
DUPTYPE_FIRST_OCCURRENCE 3309 3 13424 66306 45775030 3 ./nvidia/tu102/gr/sw_method_init.bin
DUPTYPE_WITHIN_SAME_TREE -3309 3 13424 66306 45774088 3 ./nvidia/tu117/gr/sw_method_init.bin
DUPTYPE_WITHIN_SAME_TREE -3309 3 13424 66306 45774168 3 ./nvidia/tu106/gr/sw_method_init.bin
DUPTYPE_WITHIN_SAME_TREE -3309 3 13424 66306 45773842 3 ./nvidia/tu116/gr/sw_method_init.bin
DUPTYPE_WITHIN_SAME_TREE -3309 3 13424 66306 45774053 3 ./nvidia/tu104/gr/sw_method_init.bin
DUPTYPE_FIRST_OCCURRENCE 195 0 13847 66306 45773636 3 ./mts_cdma.fw
DUPTYPE_WITHIN_SAME_TREE -195 0 13847 66306 45773638 3 ./mts_gsm.fw
DUPTYPE_FIRST_OCCURRENCE 2955 3 15441 66306 45770155 3 ./ath10k/QCA9887/hw1.0/notice_ath10k_firmware-5.txt
DUPTYPE_WITHIN_SAME_TREE -2955 3 15441 66306 45770172 3 ./ath10k/QCA988X/hw2.0/notice_ath10k_firmware-5.txt
DUPTYPE_FIRST_OCCURRENCE 2724 2 16384 66306 45773562 3 ./meson/vdec/g12a_hevc_mmu.bin
DUPTYPE_WITHIN_SAME_TREE -2724 2 16384 66306 45773560 3 ./meson/vdec/sm1_hevc_mmu.bin
DUPTYPE_FIRST_OCCURRENCE 2292 1 17024 66306 45776076 3 ./radeon/kabini_mec.bin
DUPTYPE_WITHIN_SAME_TREE -2292 1 17024 66306 45776100 3 ./radeon/mullins_mec.bin
DUPTYPE_FIRST_OCCURRENCE 495 1 17024 66306 45767565 3 ./amdgpu/kabini_mec.bin
DUPTYPE_WITHIN_SAME_TREE -495 1 17024 66306 45769799 3 ./amdgpu/mullins_mec.bin
DUPTYPE_FIRST_OCCURRENCE 470 1 17408 66306 45769805 3 ./amdgpu/green_sardine_sdma.bin
DUPTYPE_WITHIN_SAME_TREE -470 1 17408 66306 45766019 3 ./amdgpu/renoir_sdma.bin
DUPTYPE_FIRST_OCCURRENCE 598 1 17408 66306 45769763 3 ./amdgpu/picasso_sdma.bin
DUPTYPE_WITHIN_SAME_TREE -598 1 17408 66306 45767120 3 ./amdgpu/raven_sdma.bin
DUPTYPE_FIRST_OCCURRENCE 592 1 17536 66306 45767147 3 ./amdgpu/picasso_me.bin
DUPTYPE_WITHIN_SAME_TREE -592 1 17536 66306 45767381 3 ./amdgpu/raven_me.bin
DUPTYPE_FIRST_OCCURRENCE 2214 1 21504 66306 45775967 3 ./radeon/RV630_me.bin
DUPTYPE_WITHIN_SAME_TREE -2214 1 21504 66306 45776141 3 ./radeon/RV635_me.bin
DUPTYPE_FIRST_OCCURRENCE 2210 1 21504 66306 45775969 3 ./radeon/RV610_me.bin
DUPTYPE_WITHIN_SAME_TREE -2210 1 21504 66306 45776099 3 ./radeon/RV620_me.bin
DUPTYPE_FIRST_OCCURRENCE 595 1 21632 66306 45766990 3 ./amdgpu/picasso_pfp.bin
DUPTYPE_WITHIN_SAME_TREE -595 1 21632 66306 45767288 3 ./amdgpu/raven_pfp.bin
DUPTYPE_FIRST_OCCURRENCE 2103 1 24096 66306 45776017 3 ./radeon/BARTS_mc.bin
DUPTYPE_WITHIN_SAME_TREE -2103 1 24096 66306 45775962 3 ./radeon/CAICOS_mc.bin
DUPTYPE_WITHIN_SAME_TREE -2103 1 24096 66306 45776080 3 ./radeon/TURKS_mc.bin
DUPTYPE_FIRST_OCCURRENCE 2873 2 24296 66306 45775368 3 ./qcom/sm8550/SM8550-HDK-tplg.bin
DUPTYPE_WITHIN_SAME_TREE -2873 2 24296 66306 45775318 3 ./qcom/sm8650/SM8650-MTP-tplg.bin
DUPTYPE_WITHIN_SAME_TREE -2873 2 24296 66306 45775369 3 ./qcom/sm8550/SM8550-QRD-tplg.bin
DUPTYPE_WITHIN_SAME_TREE -2873 2 24296 66306 45775319 3 ./qcom/sm8650/SM8650-QRD-tplg.bin
DUPTYPE_FIRST_OCCURRENCE 2932 3 30479 66306 45770177 3 ./ath10k/QCA4019/hw1.0/notice_ath10k_firmware-5.txt
DUPTYPE_WITHIN_SAME_TREE -2932 3 30479 66306 45770140 3 ./ath10k/QCA9984/hw1.0/notice_ath10k_firmware-5.txt
DUPTYPE_WITHIN_SAME_TREE -2932 3 30479 66306 45770150 3 ./ath10k/QCA9888/hw2.0/notice_ath10k_firmware-5.txt
DUPTYPE_FIRST_OCCURRENCE 2185 1 31076 66306 45776107 3 ./radeon/PITCAIRN_mc.bin
DUPTYPE_WITHIN_SAME_TREE -2185 1 31076 66306 45775434 3 ./radeon/VERDE_mc.bin
DUPTYPE_WITHIN_SAME_TREE -2185 1 31076 66306 45776125 3 ./radeon/TAHITI_mc.bin
DUPTYPE_FIRST_OCCURRENCE 2138 1 31452 66306 45776073 3 ./radeon/HAINAN_mc.bin
DUPTYPE_WITHIN_SAME_TREE -2138 1 31452 66306 45775432 3 ./radeon/HAINAN_mc2.bin
DUPTYPE_WITHIN_SAME_TREE -2138 1 31452 66306 45775990 3 ./radeon/OLAND_mc2.bin
DUPTYPE_WITHIN_SAME_TREE -2138 1 31452 66306 45776057 3 ./radeon/OLAND_mc.bin
DUPTYPE_FIRST_OCCURRENCE 603 1 31644 66306 45769771 3 ./amdgpu/pitcairn_mc.bin
DUPTYPE_WITHIN_SAME_TREE -603 1 31644 66306 45776090 3 ./radeon/pitcairn_mc.bin
DUPTYPE_FIRST_OCCURRENCE 768 1 31776 66306 45767342 3 ./amdgpu/tahiti_mc.bin
DUPTYPE_WITHIN_SAME_TREE -768 1 31776 66306 45776018 3 ./radeon/tahiti_mc.bin
DUPTYPE_FIRST_OCCURRENCE 475 1 31996 66306 45769809 3 ./amdgpu/hainan_mc.bin
DUPTYPE_WITHIN_SAME_TREE -475 1 31996 66306 45776105 3 ./radeon/hainan_mc.bin
DUPTYPE_FIRST_OCCURRENCE 583 1 31996 66306 45766021 3 ./amdgpu/oland_mc.bin
DUPTYPE_WITHIN_SAME_TREE -583 1 31996 66306 45775420 3 ./radeon/oland_mc.bin
DUPTYPE_FIRST_OCCURRENCE 874 1 32044 66306 45769808 3 ./amdgpu/verde_mc.bin
DUPTYPE_WITHIN_SAME_TREE -874 1 32044 66306 45776104 3 ./radeon/verde_mc.bin
DUPTYPE_FIRST_OCCURRENCE 328 1 32336 66306 45766017 3 ./amdgpu/bonaire_mc.bin
DUPTYPE_WITHIN_SAME_TREE -328 1 32336 66306 45775416 3 ./radeon/bonaire_mc.bin
DUPTYPE_FIRST_OCCURRENCE 741 1 32488 66306 45767292 3 ./amdgpu/si58_mc.bin
DUPTYPE_WITHIN_SAME_TREE -741 1 32488 66306 45776003 3 ./radeon/si58_mc.bin
DUPTYPE_FIRST_OCCURRENCE 482 1 32796 66306 45766992 3 ./amdgpu/hawaii_mc.bin
DUPTYPE_WITHIN_SAME_TREE -482 1 32796 66306 45775428 3 ./radeon/hawaii_mc.bin
DUPTYPE_FIRST_OCCURRENCE 533 1 33536 66306 45766308 3 ./amdgpu/navi10_ta.bin
DUPTYPE_WITHIN_SAME_TREE -533 1 33536 66306 45766993 3 ./amdgpu/navi12_ta.bin
DUPTYPE_FIRST_OCCURRENCE 2918 2 36628 66306 45776470 3 ./ti/tas2781/TAS2XXX38C3.bin
DUPTYPE_WITHIN_SAME_TREE -2918 2 36628 66306 45776479 3 ./ti/tas2781/TAS2XXX38D4.bin
DUPTYPE_WITHIN_SAME_TREE -2918 2 36628 66306 45776471 3 ./ti/tas2781/TAS2XXX38E0.bin
DUPTYPE_WITHIN_SAME_TREE -2918 2 36628 66306 45776483 3 ./ti/tas2781/TAS2XXX38DF.bin
DUPTYPE_WITHIN_SAME_TREE -2918 2 36628 66306 45776469 3 ./ti/tas2781/TAS2XXX38D3.bin
DUPTYPE_FIRST_OCCURRENCE 2905 2 36628 66306 45776463 3 ./ti/tas2781/TAS2XXX3881.bin
DUPTYPE_WITHIN_SAME_TREE -2905 2 36628 66306 45776459 3 ./ti/tas2781/TAS2XXX3882.bin
DUPTYPE_FIRST_OCCURRENCE 596 1 39140 66306 45769797 3 ./amdgpu/picasso_rlc.bin
DUPTYPE_WITHIN_SAME_TREE -596 1 39140 66306 45769985 3 ./amdgpu/raven_kicker_rlc.bin
DUPTYPE_FIRST_OCCURRENCE 469 1 39928 66306 45770011 3 ./amdgpu/green_sardine_rlc.bin
DUPTYPE_WITHIN_SAME_TREE -469 1 39928 66306 45767264 3 ./amdgpu/renoir_rlc.bin
DUPTYPE_FIRST_OCCURRENCE 2950 3 46143 66306 45770165 3 ./ath10k/QCA9377/hw1.0/notice_ath10k_firmware-5.txt
DUPTYPE_WITHIN_SAME_TREE -2950 3 46143 66306 45770163 3 ./ath10k/QCA9377/hw1.0/notice_ath10k_firmware-sdio-5.txt
DUPTYPE_FIRST_OCCURRENCE 1661 1 51308 66306 45771996 3 ./intel/ibt-0190-0041-iml.sfi
DUPTYPE_WITHIN_SAME_TREE -1661 1 51308 66306 45771989 3 ./intel/ibt-0190-0291-iml.sfi
DUPTYPE_FIRST_OCCURRENCE 2943 3 53425 66306 45770112 3 ./ath10k/QCA6174/hw3.0/notice_ath10k_firmware-6.txt
DUPTYPE_WITHIN_SAME_TREE -2943 3 53425 66306 45770116 3 ./ath10k/QCA6174/hw3.0/notice_ath10k_firmware-sdio-6.txt
DUPTYPE_WITHIN_SAME_TREE -2943 3 53425 66306 45770161 3 ./ath10k/QCA9377/hw1.0/notice_ath10k_firmware-6.txt
DUPTYPE_FIRST_OCCURRENCE 2044 1 54432 66306 45775125 3 ./qca/rampatch_usb_00000200.bin
DUPTYPE_WITHIN_SAME_TREE -2044 1 54432 66306 45775115 3 ./qca/rampatch_usb_00000201.bin
DUPTYPE_FIRST_OCCURRENCE 607 1 61280 66306 45769765 3 ./amdgpu/pitcairn_smc.bin
DUPTYPE_WITHIN_SAME_TREE -607 1 61280 66306 45776088 3 ./radeon/pitcairn_smc.bin
DUPTYPE_FIRST_OCCURRENCE 479 1 61444 66306 45767362 3 ./amdgpu/hainan_smc.bin
DUPTYPE_WITHIN_SAME_TREE -479 1 61444 66306 45776025 3 ./radeon/hainan_smc.bin
DUPTYPE_FIRST_OCCURRENCE 602 1 61712 66306 45766984 3 ./amdgpu/pitcairn_k_smc.bin
DUPTYPE_WITHIN_SAME_TREE -602 1 61712 66306 45775426 3 ./radeon/pitcairn_k_smc.bin
DUPTYPE_FIRST_OCCURRENCE 878 1 61776 66306 45767123 3 ./amdgpu/verde_smc.bin
DUPTYPE_WITHIN_SAME_TREE -878 1 61776 66306 45775971 3 ./radeon/verde_smc.bin
DUPTYPE_FIRST_OCCURRENCE 474 1 61876 66306 45767521 3 ./amdgpu/hainan_k_smc.bin
DUPTYPE_WITHIN_SAME_TREE -474 1 61876 66306 45776056 3 ./radeon/hainan_k_smc.bin
DUPTYPE_FIRST_OCCURRENCE 313 1 61932 66306 45767118 3 ./amdgpu/banks_k_2_smc.bin
DUPTYPE_WITHIN_SAME_TREE -313 1 61932 66306 45775968 3 ./radeon/banks_k_2_smc.bin
DUPTYPE_FIRST_OCCURRENCE 587 1 62260 66306 45767279 3 ./amdgpu/oland_smc.bin
DUPTYPE_WITHIN_SAME_TREE -587 1 62260 66306 45775995 3 ./radeon/oland_smc.bin
DUPTYPE_FIRST_OCCURRENCE 582 1 62692 66306 45769991 3 ./amdgpu/oland_k_smc.bin
DUPTYPE_WITHIN_SAME_TREE -582 1 62692 66306 45776146 3 ./radeon/oland_k_smc.bin
DUPTYPE_FIRST_OCCURRENCE 873 1 63804 66306 45767570 3 ./amdgpu/verde_k_smc.bin
DUPTYPE_WITHIN_SAME_TREE -873 1 63804 66306 45776079 3 ./radeon/verde_k_smc.bin
DUPTYPE_FIRST_OCCURRENCE 772 1 63932 66306 45766985 3 ./amdgpu/tahiti_smc.bin
DUPTYPE_WITHIN_SAME_TREE -772 1 63932 66306 45775427 3 ./radeon/tahiti_smc.bin
DUPTYPE_FIRST_OCCURRENCE 767 1 64364 66306 45769835 3 ./amdgpu/tahiti_k_smc.bin
DUPTYPE_WITHIN_SAME_TREE -767 1 64364 66306 45776113 3 ./radeon/tahiti_k_smc.bin
DUPTYPE_FIRST_OCCURRENCE 246 0 85656 66306 45776404 3 ./sms1xxx-hcw-55xxx-dvbt-02.fw
DUPTYPE_WITHIN_SAME_TREE -246 0 85656 66306 45776406 3 ./sms1xxx-nova-a-dvbt-01.fw
DUPTYPE_FIRST_OCCURRENCE 291 1 97280 66306 45766009 3 ./amd/amd_sev_fam19h_model1xh.sbin
DUPTYPE_WITHIN_SAME_TREE -291 1 97280 66306 45766011 3 ./amd/amd_sev_fam19h_modelaxh.sbin
DUPTYPE_FIRST_OCCURRENCE 337 1 101072 66306 45767097 3 ./amdgpu/bonaire_vce.bin
DUPTYPE_WITHIN_SAME_TREE -337 1 101072 66306 45775961 3 ./radeon/bonaire_vce.bin
DUPTYPE_WITHIN_SAME_TREE -337 1 101072 66306 45769769 3 ./amdgpu/mullins_vce.bin
DUPTYPE_WITHIN_SAME_TREE -337 1 101072 66306 45776019 3 ./radeon/kaveri_vce.bin
DUPTYPE_WITHIN_SAME_TREE -337 1 101072 66306 45769977 3 ./amdgpu/kabini_vce.bin
DUPTYPE_WITHIN_SAME_TREE -337 1 101072 66306 45767348 3 ./amdgpu/kaveri_vce.bin
DUPTYPE_WITHIN_SAME_TREE -337 1 101072 66306 45768207 3 ./amdgpu/hawaii_vce.bin
DUPTYPE_WITHIN_SAME_TREE -337 1 101072 66306 45776086 3 ./radeon/hawaii_vce.bin
DUPTYPE_WITHIN_SAME_TREE -337 1 101072 66306 45776089 3 ./radeon/mullins_vce.bin
DUPTYPE_WITHIN_SAME_TREE -337 1 101072 66306 45776144 3 ./radeon/kabini_vce.bin
DUPTYPE_FIRST_OCCURRENCE 315 1 114036 66306 45769869 3 ./amdgpu/beige_goby_dmcub.bin
DUPTYPE_WITHIN_SAME_TREE -315 1 114036 66306 45766018 3 ./amdgpu/dimgrey_cavefish_dmcub.bin
DUPTYPE_WITHIN_SAME_TREE -315 1 114036 66306 45769832 3 ./amdgpu/navy_flounder_dmcub.bin
DUPTYPE_WITHIN_SAME_TREE -315 1 114036 66306 45767162 3 ./amdgpu/sienna_cichlid_dmcub.bin
DUPTYPE_FIRST_OCCURRENCE 464 1 121608 66306 45767338 3 ./amdgpu/green_sardine_dmcub.bin
DUPTYPE_WITHIN_SAME_TREE -464 1 121608 66306 45767153 3 ./amdgpu/renoir_dmcub.bin
DUPTYPE_FIRST_OCCURRENCE 481 1 130796 66306 45767023 3 ./amdgpu/hawaii_k_smc.bin
DUPTYPE_WITHIN_SAME_TREE -481 1 130796 66306 45775435 3 ./radeon/hawaii_k_smc.bin
DUPTYPE_FIRST_OCCURRENCE 327 1 130796 66306 45766020 3 ./amdgpu/bonaire_k_smc.bin
DUPTYPE_WITHIN_SAME_TREE -327 1 130796 66306 45775419 3 ./radeon/bonaire_k_smc.bin
DUPTYPE_FIRST_OCCURRENCE 489 1 130796 66306 45767563 3 ./amdgpu/hawaii_smc.bin
DUPTYPE_WITHIN_SAME_TREE -489 1 130796 66306 45776075 3 ./radeon/hawaii_smc.bin
DUPTYPE_FIRST_OCCURRENCE 335 1 130796 66306 45769814 3 ./amdgpu/bonaire_smc.bin
DUPTYPE_WITHIN_SAME_TREE -335 1 130796 66306 45776106 3 ./radeon/bonaire_smc.bin
DUPTYPE_FIRST_OCCURRENCE 408 1 132352 66306 45770006 3 ./amdgpu/gc_11_0_1_imu.bin
DUPTYPE_WITHIN_SAME_TREE -408 1 132352 66306 45767258 3 ./amdgpu/gc_11_0_4_imu.bin
DUPTYPE_FIRST_OCCURRENCE 3030 3 152394 66306 45770285 3 ./ath11k/QCA2066/hw2.1/Notice.txt
DUPTYPE_WITHIN_SAME_TREE -3030 3 152394 66306 45770279 3 ./ath11k/WCN6855/hw2.0/Notice.txt
DUPTYPE_FIRST_OCCURRENCE 2974 3 161358 66306 45770337 3 ./ath11k/IPQ5018/hw1.0/Notice.txt
DUPTYPE_WITHIN_SAME_TREE -2974 3 161358 66306 45770264 3 ./ath11k/IPQ6018/hw1.0/Notice.txt
DUPTYPE_WITHIN_SAME_TREE -2974 3 161358 66306 45770307 3 ./ath11k/IPQ8074/hw2.0/Notice.txt
DUPTYPE_WITHIN_SAME_TREE -2974 3 161358 66306 45770291 3 ./ath11k/QCN9074/hw1.0/Notice.txt
DUPTYPE_FIRST_OCCURRENCE 629 1 166816 66306 45767307 3 ./amdgpu/polaris10_vce.bin
DUPTYPE_WITHIN_SAME_TREE -629 1 166816 66306 45767432 3 ./amdgpu/polaris12_vce.bin
DUPTYPE_WITHIN_SAME_TREE -629 1 166816 66306 45767191 3 ./amdgpu/polaris11_vce.bin
DUPTYPE_FIRST_OCCURRENCE 686 1 168448 66306 45767385 3 ./amdgpu/psp_13_0_8_asd.bin
DUPTYPE_WITHIN_SAME_TREE -686 1 168448 66306 45767316 3 ./amdgpu/yellow_carp_asd.bin
DUPTYPE_FIRST_OCCURRENCE 832 1 173856 66306 45769952 3 ./amdgpu/vega10_vce.bin
DUPTYPE_WITHIN_SAME_TREE -832 1 173856 66306 45770012 3 ./amdgpu/vega20_vce.bin
DUPTYPE_FIRST_OCCURRENCE 521 1 193024 66306 45767534 3 ./amdgpu/navi10_asd.bin
DUPTYPE_WITHIN_SAME_TREE -521 1 193024 66306 45767383 3 ./amdgpu/navi12_asd.bin
DUPTYPE_WITHIN_SAME_TREE -521 1 193024 66306 45767068 3 ./amdgpu/navi14_asd.bin
DUPTYPE_FIRST_OCCURRENCE 819 1 193024 66306 45769993 3 ./amdgpu/vega10_asd.bin
DUPTYPE_WITHIN_SAME_TREE -819 1 193024 66306 45767409 3 ./amdgpu/vega12_asd.bin
DUPTYPE_FIRST_OCCURRENCE 588 1 219928 66306 45767277 3 ./amdgpu/oland_uvd.bin
DUPTYPE_WITHIN_SAME_TREE -588 1 219928 66306 45767418 3 ./amdgpu/pitcairn_uvd.bin
DUPTYPE_FIRST_OCCURRENCE 680 1 226304 66306 45767463 3 ./amdgpu/psp_13_0_5_ta.bin
DUPTYPE_WITHIN_SAME_TREE -680 1 226304 66306 45767065 3 ./amdgpu/psp_13_0_8_ta.bin
DUPTYPE_WITHIN_SAME_TREE -680 1 226304 66306 45769849 3 ./amdgpu/psp_13_0_7_ta.bin
DUPTYPE_FIRST_OCCURRENCE 336 1 232752 66306 45769793 3 ./amdgpu/bonaire_uvd.bin
DUPTYPE_WITHIN_SAME_TREE -336 1 232752 66306 45776059 3 ./radeon/kabini_uvd.bin
DUPTYPE_WITHIN_SAME_TREE -336 1 232752 66306 45767441 3 ./amdgpu/mullins_uvd.bin
DUPTYPE_WITHIN_SAME_TREE -336 1 232752 66306 45776093 3 ./radeon/kaveri_uvd.bin
DUPTYPE_WITHIN_SAME_TREE -336 1 232752 66306 45767525 3 ./amdgpu/kabini_uvd.bin
DUPTYPE_WITHIN_SAME_TREE -336 1 232752 66306 45776045 3 ./radeon/mullins_uvd.bin
DUPTYPE_WITHIN_SAME_TREE -336 1 232752 66306 45776110 3 ./radeon/hawaii_uvd.bin
DUPTYPE_WITHIN_SAME_TREE -336 1 232752 66306 45769784 3 ./amdgpu/kaveri_uvd.bin
DUPTYPE_WITHIN_SAME_TREE -336 1 232752 66306 45776098 3 ./radeon/bonaire_uvd.bin
DUPTYPE_WITHIN_SAME_TREE -336 1 232752 66306 45769827 3 ./amdgpu/hawaii_uvd.bin
DUPTYPE_FIRST_OCCURRENCE 677 1 234496 66306 45767394 3 ./amdgpu/psp_13_0_4_ta.bin
DUPTYPE_WITHIN_SAME_TREE -677 1 234496 66306 45766304 3 ./amdgpu/psp_14_0_1_ta.bin
DUPTYPE_FIRST_OCCURRENCE 324 1 238848 66306 45767164 3 ./amdgpu/beige_goby_ta.bin
DUPTYPE_WITHIN_SAME_TREE -324 1 238848 66306 45769820 3 ./amdgpu/dimgrey_cavefish_ta.bin
DUPTYPE_WITHIN_SAME_TREE -324 1 238848 66306 45767566 3 ./amdgpu/navy_flounder_ta.bin
DUPTYPE_FIRST_OCCURRENCE 1630 1 247112 66306 45771929 3 ./intel/dsp_fw_kbl_v3402.bin
DUPTYPE_WITHIN_SAME_TREE -1630 1 247112 66306 45771983 3 ./intel/dsp_fw_release_v3402.bin
DUPTYPE_FIRST_OCCURRENCE 340 1 262784 66306 45767477 3 ./amdgpu/carrizo_mec.bin
DUPTYPE_WITHIN_SAME_TREE -340 1 262784 66306 45766988 3 ./amdgpu/carrizo_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 378 1 262824 66306 45767376 3 ./amdgpu/fiji_mec.bin
DUPTYPE_WITHIN_SAME_TREE -378 1 262824 66306 45767122 3 ./amdgpu/fiji_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 659 1 262824 66306 45769823 3 ./amdgpu/polaris12_mec.bin
DUPTYPE_WITHIN_SAME_TREE -659 1 262824 66306 45767056 3 ./amdgpu/polaris12_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 778 1 262824 66306 45767022 3 ./amdgpu/tonga_mec.bin
DUPTYPE_WITHIN_SAME_TREE -778 1 262824 66306 45767322 3 ./amdgpu/tonga_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 638 1 262824 66306 45767282 3 ./amdgpu/polaris11_mec.bin
DUPTYPE_WITHIN_SAME_TREE -638 1 262824 66306 45767048 3 ./amdgpu/polaris11_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 617 1 262824 66306 45767070 3 ./amdgpu/polaris10_mec.bin
DUPTYPE_WITHIN_SAME_TREE -617 1 262824 66306 45769754 3 ./amdgpu/polaris10_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 466 1 268064 66306 45767493 3 ./amdgpu/green_sardine_mec.bin
DUPTYPE_WITHIN_SAME_TREE -466 1 268064 66306 45770007 3 ./amdgpu/renoir_mec.bin
DUPTYPE_WITHIN_SAME_TREE -466 1 268064 66306 45769773 3 ./amdgpu/renoir_mec2.bin
DUPTYPE_WITHIN_SAME_TREE -466 1 268064 66306 45769810 3 ./amdgpu/green_sardine_mec2.bin
DUPTYPE_FIRST_OCCURRENCE 593 1 268064 66306 45769761 3 ./amdgpu/picasso_mec.bin
DUPTYPE_WITHIN_SAME_TREE -593 1 268064 66306 45767353 3 ./amdgpu/raven_mec2.bin
